Order_ID,Order_Date,Customer_ID,Customer_Name,Product_Category,Product_Name,Region,Quantity,Unit_Price,Discount,Revenue,Profit,Sales_Channel
ORD-004815,2024-09-25,CUST-0105,Michael Rodriguez,Furniture,Bookshelf Unit,Europe,18,60.6,0.02,1068.98,370.29,Retail Store
ORD-004816,2024-12-31,CUST-0107,John Johnson,Food & Beverage,Snack Variety Pack,Asia Pacific,8,26.75,0.04,205.44,80.12,Phone
ORD-004817,2023-05-16,CUST-0250,Michael Johnson,Electronics,Tablet Air,North America,17,162.35,0.23,2125.16,654.4,Retail Store
ORD-004818,2024-11-12,CUST-0267,Michael Williams,Clothing,Winter Jacket,North America,16,161.79,0.25,1941.48,598.71,Retail Store
ORD-004819,2022-01-08,CUST-0212,Robert Johnson,Office Supplies,Desk Organizer,Middle East,11,350.47,0.06,3623.86,1534.98,Online
ORD-004820,2024-11-11,CUST-0247,Jessica Rodriguez,Food & Beverage,Coffee Beans 5lb,Europe,8,227.67,0.16,1529.94,412.29,Phone
ORD-004821,2022-11-14,CUST-0277,Robert Miller,Office Supplies,Desk Organizer,Europe,6,395.7,0.16,1994.33,588.19,Online
ORD-004822,2023-10-11,CUST-0141,Lisa Johnson,Clothing,Work Boots,Asia Pacific,8,415.49,0.11,2958.29,872.77,Retail Store
ORD-004823,2022-12-09,CUST-0077,John Rodriguez,Furniture,Ergonomic Chair,North America,10,408.97,0.1,3680.73,706.91,Partner
ORD-004824,2022-04-17,CUST-0044,Sarah Thomas,Office Supplies,Whiteboard Kit,Europe,13,254.17,0.01,3271.17,805.52,Retail Store
ORD-004825,2023-07-22,CUST-0144,James Martinez,Clothing,Winter Jacket,North America,3,425.89,0.14,1098.8,166.36,Online
ORD-004826,2022-03-18,CUST-0131,Robert Jones,Office Supplies,Whiteboard Kit,North America,18,108.76,0.1,1761.91,642.23,Retail Store
ORD-004827,2023-01-16,CUST-0229,Michael Davis,Office Supplies,Desk Organizer,Asia Pacific,7,409.98,0.14,2468.08,388.6,Partner
ORD-004828,2024-07-14,CUST-0218,Anna Smith,Electronics,Tablet Air,Europe,15,484.74,0.01,7198.39,2340.88,Retail Store
ORD-004829,2023-05-07,CUST-0389,Jessica Taylor,Furniture,Standing Desk,Asia Pacific,14,283.09,0.21,3130.98,1362.69,Online
ORD-004830,2023-05-30,CUST-0185,James Johnson,Clothing,Safety Vest,North America,8,479.44,0.1,3451.97,588.74,Partner
ORD-004831,2022-06-25,CUST-0125,Jennifer Davis,Furniture,Bookshelf Unit,Asia Pacific,17,143.46,0.06,2292.49,700.23,Partner
ORD-004832,2022-10-10,CUST-0247,Jessica Rodriguez,Clothing,Work Boots,Asia Pacific,20,145.52,0.08,2677.57,1017.17,Phone
ORD-004833,2023-08-21,CUST-0038,Emily Martinez,Food & Beverage,Organic Tea Set,Europe,10,275.25,0.14,2367.15,947.19,Partner
ORD-004834,2022-09-25,CUST-0389,Jessica Taylor,Food & Beverage,Energy Drink Pack,North America,9,140.82,0.0,1267.38,436.71,Direct Sales
ORD-004835,2022-09-04,CUST-0434,Thomas Taylor,Clothing,Winter Jacket,North America,16,407.89,0.04,6265.19,2193.69,Retail Store
ORD-004836,2024-03-26,CUST-0492,Thomas Jones,Food & Beverage,Organic Tea Set,Middle East,4,364.41,0.24,1107.81,352.9,Online
ORD-004837,2022-01-06,CUST-0211,Maria Thomas,Furniture,Ergonomic Chair,Middle East,8,418.68,0.13,2914.01,594.95,Direct Sales
ORD-004838,2023-06-08,CUST-0490,Michael Johnson,Electronics,Smart Watch,Europe,3,316.32,0.11,844.57,154.07,Partner
ORD-004839,2023-10-16,CUST-0282,Thomas Garcia,Electronics,4K Monitor,Latin America,4,17.44,0.1,62.78,12.18,Direct Sales
ORD-004840,2024-10-25,CUST-0315,Michael Garcia,Food & Beverage,Energy Drink Pack,North America,7,316.08,0.05,2101.93,895.37,Partner
ORD-004841,2024-08-22,CUST-0066,Richard Garcia,Food & Beverage,Bottled Water Case,North America,12,298.15,0.05,3398.91,609.99,Retail Store
ORD-004842,2024-01-18,CUST-0034,Maria Rodriguez,Clothing,Safety Vest,Latin America,11,242.64,0.13,2322.06,897.11,Direct Sales
ORD-004843,2022-01-07,CUST-0077,John Rodriguez,Food & Beverage,Coffee Beans 5lb,North America,11,203.2,0.22,1743.46,608.09,Partner
ORD-004844,2022-08-26,CUST-0162,Maria Johnson,Clothing,Corporate Polo,Middle East,2,290.4,0.0,580.8,256.36,Direct Sales
ORD-004845,2023-12-04,CUST-0221,Anna Martinez,Clothing,Business Shirt,Latin America,7,491.88,0.11,3064.41,1005.85,Online
ORD-004846,2024-02-11,CUST-0412,William Jones,Furniture,Conference Table,Asia Pacific,20,236.88,0.15,4026.96,1195.69,Direct Sales
ORD-004847,2024-07-13,CUST-0151,Jessica Garcia,Furniture,Ergonomic Chair,Latin America,11,234.5,0.21,2037.81,695.75,Phone
ORD-004848,2023-07-04,CUST-0202,Sarah Smith,Electronics,Tablet Air,Middle East,6,214.78,0.09,1172.7,444.88,Retail Store
ORD-004849,2024-06-10,CUST-0269,John Anderson,Food & Beverage,Snack Variety Pack,Asia Pacific,19,206.13,0.18,3211.51,918.43,Phone
ORD-004850,2024-11-25,CUST-0401,Anna Garcia,Electronics,4K Monitor,Latin America,18,27.74,0.03,484.34,125.04,Direct Sales
ORD-004851,2024-06-30,CUST-0099,Richard Wilson,Clothing,Corporate Polo,Asia Pacific,9,173.49,0.03,1514.57,343.9,Phone
ORD-004852,2022-04-26,CUST-0062,Emily Thomas,Food & Beverage,Snack Variety Pack,Latin America,6,87.5,0.19,425.25,113.88,Phone
ORD-004853,2023-03-18,CUST-0451,Jessica Davis,Electronics,4K Monitor,Asia Pacific,3,346.39,0.02,1018.39,398.0,Direct Sales
ORD-004854,2022-03-04,CUST-0436,Lisa Smith,Office Supplies,Stapler Deluxe,Latin America,2,242.98,0.09,442.22,147.61,Phone
ORD-004855,2022-04-28,CUST-0437,Emily Jones,Food & Beverage,Energy Drink Pack,Europe,13,323.91,0.24,3200.23,1105.56,Retail Store
ORD-004856,2024-01-29,CUST-0443,Anna Brown,Food & Beverage,Snack Variety Pack,Latin America,4,482.81,0.01,1911.93,803.56,Online
ORD-004857,2024-09-23,CUST-0205,Jennifer Garcia,Clothing,Winter Jacket,Latin America,20,187.02,0.15,3179.34,769.53,Partner
ORD-004858,2024-02-24,CUST-0104,Thomas Anderson,Furniture,Ergonomic Chair,Asia Pacific,16,116.88,0.02,1832.68,592.87,Phone
ORD-004859,2022-09-28,CUST-0161,David Brown,Office Supplies,Whiteboard Kit,Middle East,1,420.37,0.08,386.74,143.41,Online
ORD-004860,2023-09-03,CUST-0013,James Rodriguez,Furniture,Standing Desk,Middle East,7,284.31,0.18,1631.94,666.69,Direct Sales
ORD-004861,2023-07-26,CUST-0431,David Taylor,Food & Beverage,Energy Drink Pack,Latin America,4,125.42,0.1,451.51,137.23,Phone
ORD-004862,2024-03-11,CUST-0393,Richard Anderson,Food & Beverage,Organic Tea Set,Latin America,20,437.09,0.13,7605.37,2329.69,Phone
ORD-004863,2022-09-08,CUST-0218,Anna Smith,Furniture,Standing Desk,North America,18,349.42,0.08,5786.4,2537.62,Direct Sales
ORD-004864,2023-07-31,CUST-0372,Richard Brown,Food & Beverage,Bottled Water Case,Middle East,10,137.6,0.07,1279.68,400.01,Online
ORD-004865,2023-12-05,CUST-0232,James Davis,Furniture,Conference Table,Asia Pacific,5,245.41,0.1,1104.35,476.78,Direct Sales
ORD-004866,2024-08-31,CUST-0172,Jessica Johnson,Office Supplies,Whiteboard Kit,Europe,9,453.37,0.11,3631.49,566.36,Phone
ORD-004867,2023-06-02,CUST-0447,David Garcia,Food & Beverage,Snack Variety Pack,Middle East,13,400.94,0.06,4899.49,1402.03,Online
ORD-004868,2024-12-07,CUST-0287,Thomas Thomas,Electronics,Wireless Headphones,Asia Pacific,20,308.56,0.03,5986.06,1070.2,Partner
ORD-004869,2024-07-29,CUST-0287,Thomas Thomas,Office Supplies,Desk Organizer,Latin America,1,446.42,0.12,392.85,173.32,Partner
ORD-004870,2022-12-22,CUST-0098,Richard Jones,Food & Beverage,Organic Tea Set,Europe,11,202.91,0.24,1696.33,337.13,Phone
ORD-004871,2022-07-08,CUST-0477,Sarah Thomas,Clothing,Safety Vest,Latin America,16,391.08,0.02,6132.13,2017.61,Retail Store
ORD-004872,2022-05-24,CUST-0209,John Williams,Clothing,Winter Jacket,Middle East,13,452.0,0.2,4700.8,1035.67,Partner
ORD-004873,2022-01-22,CUST-0201,Sarah Jones,Furniture,Standing Desk,North America,7,79.78,0.2,446.77,183.65,Retail Store
ORD-004874,2022-02-25,CUST-0351,William Anderson,Food & Beverage,Organic Tea Set,Latin America,20,133.9,0.1,2410.2,499.52,Direct Sales
ORD-004875,2023-10-03,CUST-0142,Sarah Brown,Food & Beverage,Energy Drink Pack,Latin America,8,203.13,0.07,1511.29,246.89,Online
ORD-004876,2022-07-31,CUST-0128,Richard Williams,Office Supplies,Desk Organizer,Asia Pacific,5,63.38,0.12,278.87,111.24,Direct Sales
ORD-004877,2024-12-23,CUST-0464,Emily Taylor,Food & Beverage,Coffee Beans 5lb,North America,20,132.27,0.06,2486.68,740.28,Retail Store
ORD-004878,2022-02-08,CUST-0273,Thomas Williams,Electronics,Laptop Pro 15,Middle East,12,130.59,0.1,1410.37,623.72,Retail Store
ORD-004879,2024-05-07,CUST-0325,Jennifer Taylor,Office Supplies,Whiteboard Kit,Middle East,20,29.32,0.23,451.53,121.76,Partner
ORD-004880,2022-09-30,CUST-0449,Richard Miller,Furniture,Ergonomic Chair,North America,10,17.14,0.07,159.4,26.16,Direct Sales
ORD-004881,2023-07-01,CUST-0476,James Brown,Office Supplies,Whiteboard Kit,Asia Pacific,5,236.46,0.13,1028.6,161.68,Phone
ORD-004882,2023-02-09,CUST-0048,Emily Williams,Furniture,Bookshelf Unit,Latin America,8,120.84,0.21,763.71,243.8,Phone
ORD-004883,2022-07-11,CUST-0431,David Taylor,Food & Beverage,Bottled Water Case,Europe,18,141.2,0.2,2033.28,641.86,Online
ORD-004884,2024-01-16,CUST-0494,Thomas Miller,Clothing,Business Shirt,Latin America,2,368.37,0.07,685.17,305.47,Retail Store
ORD-004885,2023-05-19,CUST-0040,Maria Smith,Food & Beverage,Bottled Water Case,North America,6,322.84,0.09,1762.71,718.89,Partner
ORD-004886,2024-05-29,CUST-0131,Robert Jones,Clothing,Safety Vest,Asia Pacific,3,72.46,0.16,182.6,78.8,Direct Sales
ORD-004887,2022-12-22,CUST-0390,Thomas Johnson,Food & Beverage,Bottled Water Case,Latin America,14,137.55,0.17,1598.33,682.75,Partner
ORD-004888,2022-08-23,CUST-0309,Jessica Brown,Food & Beverage,Organic Tea Set,Europe,10,343.03,0.21,2709.94,421.06,Phone
ORD-004889,2022-09-14,CUST-0174,Sarah Rodriguez,Office Supplies,Ink Cartridge Set,Asia Pacific,18,337.49,0.11,5406.59,1219.82,Partner
ORD-004890,2024-11-03,CUST-0002,James Anderson,Clothing,Work Boots,North America,10,484.73,0.11,4314.1,1510.25,Retail Store
ORD-004891,2023-07-14,CUST-0038,Emily Martinez,Furniture,Conference Table,North America,20,53.22,0.22,830.23,294.58,Partner
ORD-004892,2023-12-10,CUST-0192,Robert Miller,Food & Beverage,Snack Variety Pack,Asia Pacific,11,386.73,0.1,3828.63,1319.36,Online
ORD-004893,2024-06-01,CUST-0068,Maria Brown,Electronics,Tablet Air,Middle East,4,56.9,0.24,172.98,40.37,Online
ORD-004894,2022-11-15,CUST-0395,James Rodriguez,Food & Beverage,Energy Drink Pack,Europe,11,126.82,0.0,1395.02,578.03,Partner
ORD-004895,2023-05-28,CUST-0274,John Smith,Office Supplies,Whiteboard Kit,Asia Pacific,9,447.1,0.19,3259.36,931.8,Retail Store
ORD-004896,2022-12-04,CUST-0353,Anna Martinez,Office Supplies,Stapler Deluxe,North America,7,62.66,0.09,399.14,68.87,Online
ORD-004897,2022-01-31,CUST-0490,Michael Johnson,Clothing,Work Boots,Latin America,11,345.42,0.15,3229.68,630.63,Retail Store
ORD-004898,2022-11-22,CUST-0123,Sarah Martinez,Office Supplies,Ink Cartridge Set,Europe,13,79.67,0.22,807.85,198.4,Phone
ORD-004899,2024-10-31,CUST-0394,John Davis,Office Supplies,Stapler Deluxe,Latin America,10,307.43,0.09,2797.61,590.3,Retail Store
ORD-004900,2023-05-13,CUST-0376,James Smith,Clothing,Work Boots,Europe,20,294.42,0.07,5476.21,2346.6,Retail Store
ORD-004901,2024-11-07,CUST-0297,Richard Wilson,Office Supplies,Printer Paper Pack,Middle East,12,383.31,0.14,3955.76,1150.23,Phone
ORD-004902,2024-09-14,CUST-0096,Maria Wilson,Food & Beverage,Coffee Beans 5lb,Middle East,6,365.76,0.21,1733.7,654.17,Direct Sales
ORD-004903,2024-06-04,CUST-0229,Michael Davis,Food & Beverage,Snack Variety Pack,North America,12,319.27,0.15,3256.55,716.24,Online
ORD-004904,2023-08-22,CUST-0268,Jennifer Davis,Office Supplies,Whiteboard Kit,North America,11,435.86,0.04,4602.68,1630.2,Partner
ORD-004905,2022-11-17,CUST-0383,Jennifer Anderson,Clothing,Winter Jacket,North America,15,58.71,0.13,766.17,197.93,Retail Store
ORD-004906,2022-04-20,CUST-0229,Michael Davis,Office Supplies,Desk Organizer,Latin America,19,280.56,0.01,5277.33,2165.57,Direct Sales
ORD-004907,2024-03-30,CUST-0249,Maria Williams,Office Supplies,Ink Cartridge Set,North America,19,456.49,0.22,6765.18,1053.6,Direct Sales
ORD-004908,2024-12-27,CUST-0107,John Johnson,Food & Beverage,Coffee Beans 5lb,Latin America,9,245.21,0.12,1942.06,516.27,Direct Sales
ORD-004909,2022-01-27,CUST-0022,Jennifer Miller,Furniture,Conference Table,Asia Pacific,16,125.41,0.03,1946.36,593.38,Direct Sales
ORD-004910,2022-05-19,CUST-0466,Michael Taylor,Food & Beverage,Organic Tea Set,North America,6,38.38,0.05,218.77,,Online
ORD-004911,2023-06-02,CUST-0466,Michael Taylor,Furniture,Standing Desk,North America,5,447.67,0.02,2193.58,566.85,Partner
ORD-004912,2022-05-16,CUST-0201,Sarah Jones,Clothing,Winter Jacket,Asia Pacific,1,249.47,0.14,214.54,74.24,Partner
ORD-004913,2022-02-21,CUST-0227,David Williams,Office Supplies,Whiteboard Kit,Asia Pacific,18,131.5,0.24,1798.92,323.22,Retail Store
ORD-004914,2024-03-02,CUST-0391,Richard Miller,Furniture,Executive Desk,North America,3,321.41,0.13,838.88,332.58,Online
ORD-004915,2024-10-05,CUST-0170,David Anderson,Furniture,Standing Desk,North America,10,44.04,0.18,361.13,67.57,Online
ORD-004916,2024-02-13,CUST-0365,Thomas Taylor,Office Supplies,Ink Cartridge Set,North America,1,403.4,0.04,387.26,74.66,Phone
ORD-004917,2023-03-11,CUST-0121,Richard Jones,Electronics,Tablet Air,Latin America,5,427.14,0.08,1964.84,390.94,Retail Store
ORD-004918,2024-02-19,CUST-0130,Lisa Rodriguez,Office Supplies,Whiteboard Kit,North America,2,397.46,0.02,779.02,244.4,Online
ORD-004919,2024-12-24,CUST-0330,Sarah Jones,Furniture,Bookshelf Unit,Latin America,20,90.61,0.06,1703.47,488.87,Phone
ORD-004920,2022-02-22,CUST-0021,Richard Williams,Electronics,Tablet Air,Europe,17,333.74,0.12,4992.75,1033.57,Phone
ORD-004921,2024-07-23,CUST-0426,David Miller,Food & Beverage,Coffee Beans 5lb,North America,2,370.08,0.19,599.53,220.97,Online
ORD-004922,2024-07-19,CUST-0327,Anna Rodriguez,Clothing,Safety Vest,Middle East,12,230.43,0.01,2737.51,1046.87,Direct Sales
ORD-004923,2023-07-27,CUST-0375,Sarah Williams,Furniture,Bookshelf Unit,Latin America,16,466.52,0.24,5672.88,1134.36,Direct Sales
ORD-004924,2023-03-22,CUST-0011,Sarah Brown,Food & Beverage,Organic Tea Set,Middle East,16,269.33,0.13,3749.07,727.58,Phone
ORD-004925,2022-01-10,CUST-0162,Maria Johnson,Furniture,Ergonomic Chair,North America,10,164.75,0.05,1565.12,580.08,Phone
ORD-004926,2022-12-23,CUST-0109,Michael Thomas,Electronics,Smart Watch,Middle East,1,395.89,0.21,312.75,140.54,Phone
ORD-004927,2023-06-21,CUST-0079,Anna Miller,Clothing,Winter Jacket,Asia Pacific,15,180.14,0.2,2161.68,469.63,Direct Sales
ORD-004928,2024-12-19,CUST-0223,Thomas Jones,Office Supplies,Printer Paper Pack,Latin America,5,177.33,0.03,860.05,166.74,Retail Store
ORD-004929,2024-11-04,CUST-0073,David Wilson,Furniture,Executive Desk,Europe,6,53.97,0.2,259.06,102.95,Direct Sales
ORD-004930,2022-04-19,CUST-0199,William Anderson,Furniture,Ergonomic Chair,North America,9,281.16,0.24,1923.13,395.96,Phone
ORD-004931,2022-06-11,CUST-0327,Anna Rodriguez,Electronics,4K Monitor,Middle East,4,91.47,0.09,332.95,147.76,Partner
ORD-004932,2024-08-09,CUST-0156,Robert Anderson,Furniture,Executive Desk,Latin America,16,72.17,0.02,1131.63,358.09,Direct Sales
ORD-004933,2024-12-23,CUST-0360,William Garcia,Clothing,Work Boots,North America,4,482.63,0.21,1525.11,287.3,Online
ORD-004934,2022-06-24,CUST-0213,Anna Johnson,Clothing,Corporate Polo,Asia Pacific,11,84.6,0.1,837.54,326.14,Retail Store
ORD-004935,2024-07-14,CUST-0335,Jennifer Anderson,Clothing,Business Shirt,North America,1,468.64,0.13,407.72,119.14,Online
ORD-004936,2023-08-19,CUST-0222,John Garcia,Office Supplies,Whiteboard Kit,Asia Pacific,16,444.32,0.09,6469.3,1733.36,Online
ORD-004937,2023-01-28,CUST-0160,Lisa Taylor,Clothing,Work Boots,Middle East,15,152.99,0.05,2180.11,868.3,Direct Sales
ORD-004938,2024-10-03,CUST-0236,John Jones,Clothing,Winter Jacket,Middle East,16,407.51,0.06,6128.95,1232.6,Phone
ORD-004939,2023-04-05,CUST-0192,Robert Miller,Electronics,Tablet Air,Latin America,6,487.34,0.16,2456.19,621.47,Online
ORD-004940,2023-12-24,CUST-0379,Richard Johnson,Electronics,Laptop Pro 15,Asia Pacific,2,342.65,0.2,548.24,113.37,Online
ORD-004941,2023-04-01,CUST-0180,Lisa Taylor,Electronics,4K Monitor,Middle East,5,119.56,0.16,502.15,152.5,Partner
ORD-004942,2022-06-04,CUST-0252,Jennifer Rodriguez,Furniture,Conference Table,Middle East,3,187.09,0.24,426.57,114.07,Partner
ORD-004943,2023-08-20,CUST-0362,Lisa Wilson,Office Supplies,Ink Cartridge Set,Europe,3,202.84,0.23,468.56,71.96,Phone
ORD-004944,2024-11-08,CUST-0418,Michael Brown,Food & Beverage,Coffee Beans 5lb,Latin America,3,167.25,0.17,416.45,136.35,Retail Store
ORD-004945,2022-04-29,CUST-0028,Emily Thomas,Furniture,Executive Desk,Middle East,12,471.41,0.16,4751.81,1831.16,Phone
ORD-004946,2024-04-14,CUST-0477,Sarah Thomas,Furniture,Conference Table,Middle East,8,167.65,0.13,1166.84,282.71,Retail Store
ORD-004947,2023-05-25,CUST-0478,James Martinez,Food & Beverage,Energy Drink Pack,Latin America,10,248.75,0.07,2313.38,554.32,Phone
ORD-004948,2022-07-13,CUST-0049,Emily Garcia,Clothing,Winter Jacket,Latin America,18,250.48,0.07,4193.04,1860.97,Retail Store
ORD-004949,2023-02-16,CUST-0209,John Williams,Office Supplies,Whiteboard Kit,Asia Pacific,5,201.51,0.06,947.1,340.43,Retail Store
ORD-004950,2023-11-19,CUST-0248,Michael Wilson,Electronics,4K Monitor,Europe,4,216.11,0.04,829.86,196.79,Phone
ORD-004951,2024-12-13,CUST-0021,Richard Williams,Food & Beverage,Bottled Water Case,Asia Pacific,5,195.04,0.11,867.93,154.72,Direct Sales
ORD-004952,2022-07-16,CUST-0115,Thomas Rodriguez,Electronics,Wireless Headphones,Asia Pacific,5,338.5,0.24,1286.3,362.58,Phone
ORD-004953,2022-01-15,CUST-0239,Thomas Brown,Clothing,Winter Jacket,Europe,9,400.76,0.16,3029.75,477.43,Direct Sales
ORD-004954,2023-11-30,CUST-0381,Thomas Wilson,Office Supplies,Stapler Deluxe,Latin America,6,426.39,0.03,2481.59,818.23,Partner
ORD-004955,2024-04-24,CUST-0313,Michael Thomas,Clothing,Work Boots,Asia Pacific,19,97.21,0.12,1625.35,696.23,Online
ORD-004956,2023-09-01,CUST-0054,Anna Wilson,Furniture,Conference Table,Europe,11,137.67,0.11,1347.79,318.74,Phone
ORD-004957,2024-06-19,CUST-0428,Lisa Miller,Office Supplies,Printer Paper Pack,North America,9,344.65,0.18,2543.52,415.87,Direct Sales
ORD-004958,2024-07-30,CUST-0249,Maria Williams,Clothing,Winter Jacket,Asia Pacific,17,156.08,0.06,2494.16,623.67,Phone
ORD-004959,2024-10-11,CUST-0061,Sarah Wilson,Furniture,Bookshelf Unit,Latin America,18,388.78,0.05,6648.14,1781.74,Online
ORD-004960,2022-09-17,CUST-0277,Robert Miller,Furniture,Ergonomic Chair,Asia Pacific,10,414.79,0.2,3318.32,954.6,Direct Sales
ORD-004961,2023-05-24,CUST-0061,Sarah Wilson,Clothing,Business Shirt,Europe,10,62.86,0.11,559.45,112.5,Direct Sales
ORD-004962,2022-07-31,CUST-0160,Lisa Taylor,Clothing,Business Shirt,Asia Pacific,19,331.34,0.01,6232.51,2618.0,Online
ORD-004963,2022-12-13,CUST-0345,William Miller,Clothing,Corporate Polo,Middle East,19,258.16,0.16,4120.23,691.39,Online
ORD-004964,2022-01-17,CUST-0161,David Brown,Food & Beverage,Bottled Water Case,Asia Pacific,4,75.99,0.12,267.48,109.5,Phone
ORD-004965,2024-10-24,CUST-0227,David Williams,Clothing,Business Shirt,Asia Pacific,11,105.37,0.21,915.67,410.82,Partner
ORD-004966,2024-09-25,CUST-0303,Jessica Smith,Electronics,Tablet Air,Asia Pacific,19,455.93,0.06,8142.91,1436.05,Direct Sales
ORD-004967,2022-11-24,CUST-0002,James Anderson,Furniture,Executive Desk,Middle East,6,287.43,0.01,1707.33,562.21,Phone
ORD-004968,2023-10-30,CUST-0424,Robert Anderson,Electronics,4K Monitor,Middle East,18,376.94,0.01,6717.07,1623.11,Partner
ORD-004969,2022-09-17,CUST-0126,Jessica Johnson,Clothing,Winter Jacket,Asia Pacific,14,323.58,0.14,3895.9,623.92,Direct Sales
ORD-004970,2024-02-28,CUST-0269,John Anderson,Electronics,Wireless Headphones,Europe,11,215.69,0.25,1779.44,777.39,Phone
ORD-004971,2022-02-22,CUST-0007,Thomas Rodriguez,Food & Beverage,Coffee Beans 5lb,Asia Pacific,4,432.87,0.19,1402.5,415.93,Phone
ORD-004972,2023-02-04,CUST-0004,Sarah Williams,Furniture,Executive Desk,North America,15,273.66,0.14,3530.21,1167.84,Direct Sales
ORD-004973,2023-01-26,CUST-0269,John Anderson,Clothing,Corporate Polo,Europe,1,232.61,0.02,227.96,43.86,Online
ORD-004974,2023-02-24,CUST-0033,Maria Miller,Clothing,Work Boots,Europe,19,239.01,0.24,3451.3,1147.64,Retail Store
ORD-004975,2022-05-19,CUST-0058,David Jones,Office Supplies,Stapler Deluxe,North America,19,496.15,0.01,9332.58,4192.36,Direct Sales
ORD-004976,2022-12-08,CUST-0399,Lisa Wilson,Furniture,Bookshelf Unit,Europe,20,161.04,0.21,2544.43,1026.92,Phone
ORD-004977,2023-05-02,CUST-0287,Thomas Thomas,Clothing,Corporate Polo,Asia Pacific,10,296.04,0.18,2427.53,808.05,Phone
ORD-004978,2023-10-26,CUST-0287,Thomas Thomas,Food & Beverage,Organic Tea Set,Latin America,12,308.41,0.01,3663.91,1494.0,Direct Sales
ORD-004979,2024-12-10,CUST-0397,Maria Davis,Furniture,Ergonomic Chair,Asia Pacific,17,180.73,0.21,2427.2,984.1,Direct Sales
ORD-004980,2024-11-22,CUST-0264,James Smith,Furniture,Conference Table,Latin America,20,57.75,0.11,1027.95,258.24,Retail Store
ORD-004981,2024-01-19,CUST-0014,Sarah Anderson,Office Supplies,Stapler Deluxe,Middle East,7,19.09,0.16,112.25,30.74,Partner
ORD-004982,2023-09-02,CUST-0045,Maria Miller,Office Supplies,Desk Organizer,Middle East,3,220.01,0.14,567.63,148.63,Online
ORD-004983,2024-11-06,CUST-0081,David Garcia,Electronics,Wireless Headphones,Latin America,20,344.29,0.17,5715.21,2100.62,Phone
ORD-004984,2022-09-05,CUST-0436,Lisa Smith,Office Supplies,Desk Organizer,North America,16,316.9,0.13,4411.25,1538.84,Online
ORD-004985,2023-06-12,CUST-0265,Emily Taylor,Office Supplies,Desk Organizer,Latin America,2,422.42,0.14,726.56,288.96,Direct Sales
ORD-004986,2022-02-15,CUST-0095,William Anderson,Food & Beverage,Organic Tea Set,Latin America,16,331.83,0.25,3981.96,802.48,Direct Sales
ORD-004987,2022-06-14,CUST-0286,Richard Rodriguez,Electronics,Smart Watch,Latin America,19,452.69,0.07,7999.03,3094.85,Online
ORD-004988,2022-09-21,CUST-0391,Richard Miller,Office Supplies,Whiteboard Kit,Asia Pacific,11,178.48,0.2,1570.62,378.13,Retail Store
ORD-004989,2023-07-04,CUST-0192,Robert Miller,Clothing,Work Boots,North America,14,410.8,0.18,4715.98,2120.16,Phone
ORD-004990,2024-02-18,CUST-0174,Sarah Rodriguez,Food & Beverage,Coffee Beans 5lb,Europe,5,143.87,0.05,683.38,180.27,Retail Store
ORD-004991,2022-10-05,CUST-0350,William Miller,Office Supplies,Whiteboard Kit,North America,12,66.88,0.17,666.12,221.19,Online
ORD-004992,2024-05-20,CUST-0334,John Wilson,Clothing,Corporate Polo,Asia Pacific,2,314.53,0.09,572.44,92.43,Direct Sales
ORD-004993,2024-09-08,CUST-0353,Anna Martinez,Clothing,Corporate Polo,Asia Pacific,16,151.53,0.1,2182.03,358.3,Phone
ORD-004994,2024-06-19,CUST-0491,Anna Smith,Electronics,4K Monitor,Europe,5,337.99,0.15,1436.46,239.29,Direct Sales
ORD-004995,2023-07-01,CUST-0049,Emily Garcia,Electronics,Laptop Pro 15,Latin America,15,160.62,0.19,1951.53,831.06,Retail Store
ORD-004996,2022-11-18,CUST-0008,Maria Martinez,Office Supplies,Ink Cartridge Set,North America,7,17.55,0.2,98.28,27.61,Retail Store
ORD-004997,2024-06-05,CUST-0449,Richard Miller,Office Supplies,Whiteboard Kit,Europe,18,389.57,0.19,5679.93,969.97,Retail Store
ORD-004998,2024-01-08,CUST-0435,Anna Miller,Clothing,Winter Jacket,Asia Pacific,12,180.05,0.08,1987.75,647.83,Partner
ORD-004999,2024-05-22,CUST-0166,Jessica Anderson,Clothing,Work Boots,Asia Pacific,13,141.01,0.24,1393.18,427.59,Online
ORD-005000,2022-08-17,CUST-0086,Maria Williams,Clothing,Safety Vest,Middle East,8,32.03,0.01,253.68,88.02,Partner
ORD-005001,2023-05-04,CUST-0134,Sarah Rodriguez,Clothing,Safety Vest,Asia Pacific,10,227.91,0.13,1982.82,811.23,Retail Store
ORD-005002,2022-01-13,CUST-0136,Jennifer Brown,Food & Beverage,Bottled Water Case,Asia Pacific,10,410.95,0.17,3410.88,1216.28,Partner
ORD-005003,2024-09-14,CUST-0019,Richard Thomas,Office Supplies,Whiteboard Kit,Europe,2,219.43,0.23,337.92,86.3,Retail Store
ORD-005004,2024-03-17,CUST-0437,Emily Jones,Electronics,4K Monitor,North America,4,106.93,0.16,359.28,69.47,Phone
ORD-005005,2023-07-27,CUST-0187,Jessica Brown,Food & Beverage,Bottled Water Case,Asia Pacific,6,97.3,0.13,507.91,212.84,Phone
ORD-005006,2024-07-31,CUST-0098,Richard Jones,Furniture,Ergonomic Chair,Asia Pacific,15,362.21,0.02,5324.49,2386.74,Online
